id_log,Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Tipo de Carga,Volume,Temperatura,Volume (m³),Tonelagem,Número de Contêineres,Tipo de Contêineres,Número de Veículos,Tipo de Veículos
1343,Navio E,2023-01-18,Xangai,Combustível,12523.93,Combustível em Xangai,,,,,,,,,
1344,Ro-Ro A,2023-01-18,Hamburgo,Taxas Portuárias,4325.2,Taxas portuárias em Hamburgo,,,,,,,,,
1345,Ro-Ro B,2023-01-18,Roterdã,Embarque e Desembarque,33480.0,Embarque e desembarque de 279 Outros,,,,,,,,279.0,Outros
1346,Ro-Ro C,2023-01-18,Los Angeles,Manutenção,3853.99,Manutenção e reparos,,,,,,,,,
1347,Ro-Ro C,2023-01-18,Los Angeles,Combustível,21865.22,Combustível em Los Angeles,,,,,,,,,
1348,Ro-Ro C,2023-01-18,Xangai,Combustível,9871.3,Combustível em Xangai,,,,,,,,,
1349,Ro-Ro C,2023-01-18,Singapura,Seguros,1800.0,Seguro diário,,,,,,,,,
1350,Ro-Ro C,2023-01-18,Xangai,Taxas Portuárias,3474.36,Taxas portuárias em Xangai,,,,,,,,,
1351,Ro-Ro D,2023-01-18,Hamburgo,Combustível,11650.73,Combustível em Hamburgo,,,,,,,,,
1352,Ro-Ro D,2023-01-18,Hamburgo,Taxas Portuárias,2465.43,Taxas portuárias em Hamburgo,,,,,,,,,
1353,Ro-Ro D,2023-01-18,Roterdã,Taxas Portuárias,4501.64,Taxas portuárias em Roterdã,,,,,,,,,
1354,Ro-Ro D,2023-01-18,Xangai,Taxas Portuárias,5889.95,Taxas portuárias em Xangai,,,,,,,,,
1355,Ro-Ro D,2023-01-18,Singapura,Manutenção,2174.26,Manutenção e reparos,,,,,,,,,
1356,Ro-Ro E,2023-01-18,Hamburgo,Taxas Portuárias,1722.56,Taxas portuárias em Hamburgo,,,,,,,,,
1357,Ro-Ro E,2023-01-18,Los Angeles,Embarque e Desembarque,77920.0,Embarque e desembarque de 974 Carros,,,,,,,,974.0,Carros
1358,Ro-Ro E,2023-01-18,Roterdã,Combustível,12742.53,Combustível em Roterdã,,,,,,,,,
1359,Carga Geral A,2023-01-19,Xangai,Combustível,20230.62,Combustível em Xangai,,,,,,,,,
1360,Carga Geral A,2023-01-19,Singapura,Manutenção,3700.72,Manutenção e reparos,,,,,,,,,
1361,Carga Geral A,2023-01-19,Los Angeles,Taxas Portuárias,5244.13,Taxas portuárias em Los Angeles,,,,,,,,,
1362,Carga Geral B,2023-01-19,Hamburgo,Carregamento/Descarga,32415.2,Carregamento/descarga de 40519 m³ de Carga Solta,Carga Solta,40519.0,,,,,,,
1363,Carga Geral B,2023-01-19,Singapura,Manutenção,3211.57,Manutenção e reparos,,,,,,,,,
1364,Carga Geral B,2023-01-19,Roterdã,Seguros,1900.0,Seguro diário,,,,,,,,,
1365,Carga Geral B,2023-01-19,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,,,,
1366,Carga Geral C,2023-01-19,Hamburgo,Carregamento/Descarga,7066.8,Carregamento/descarga de 5889 m³ de Contêineres,Contêineres,5889.0,,,,,,,
1367,Carga Geral C,2023-01-19,Roterdã,Combustível,22936.03,Combustível em Roterdã,,,,,,,,,
1368,Carga Geral C,2023-01-19,Hamburgo,Taxas Portuárias,3381.16,Taxas portuárias em Hamburgo,,,,,,,,,
1369,Carga Geral C,2023-01-19,Los Angeles,Carregamento/Descarga,46522.8,Carregamento/descarga de 38769 m³ de Contêineres,Contêineres,38769.0,,,,,,,
1370,Carga Geral D,2023-01-19,Hamburgo,Carregamento/Descarga,43644.0,Carregamento/descarga de 36370 m³ de Contêineres,Contêineres,36370.0,,,,,,,
1371,Carga Geral D,2023-01-19,Los Angeles,Combustível,19150.78,Combustível em Los Angeles,,,,,,,,,
1372,Carga Geral D,2023-01-19,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,,,,
1373,Carga Geral D,2023-01-19,Singapura,Taxas Portuárias,5608.6,Taxas portuárias em Singapura,,,,,,,,,
1374,Carga Geral D,2023-01-19,Xangai,Combustível,9005.43,Combustível em Xangai,,,,,,,,,
1375,Carga Geral E,2023-01-19,Hamburgo,Seguros,1900.0,Seguro diário,,,,,,,,,
1376,Carga Geral E,2023-01-19,Los Angeles,Taxas Portuárias,6813.75,Taxas portuárias em Los Angeles,,,,,,,,,
1377,Carga Geral E,2023-01-19,Xangai,Combustível,11623.41,Combustível em Xangai,,,,,,,,,
1378,Frigorífico A,2023-01-19,Singapura,Combustível,12152.97,Combustível em Singapura,,,,,,,,,
1379,Frigorífico A,2023-01-19,Roterdã,Combustível,29027.29,Combustível em Roterdã,,,,,,,,,
1380,Frigorífico A,2023-01-19,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
1381,Frigorífico A,2023-01-19,Roterdã,Combustível,20687.61,Combustível em Roterdã,,,,,,,,,
1382,Frigorífico A,2023-01-19,Singapura,Combustível,32716.45,Combustível em Singapura,,,,,,,,,
1383,Frigorífico B,2023-01-19,Los Angeles,Taxas Portuárias,4307.32,Taxas portuárias em Los Angeles,,,,,,,,,
1384,Frigorífico B,2023-01-19,Los Angeles,Manutenção,1378.33,Manutenção e reparos,,,,,,,,,
1385,Frigorífico C,2023-01-19,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,,,,
1386,Frigorífico C,2023-01-19,Xangai,Manutenção,4993.47,Manutenção e reparos,,,,,,,,,
1387,Frigorífico D,2023-01-19,Singapura,Taxas Portuárias,7791.71,Taxas portuárias em Singapura,,,,,,,,,
1388,Frigorífico D,2023-01-19,Singapura,Manutenção,4761.65,Manutenção e reparos,,,,,,,,,
1389,Frigorífico D,2023-01-19,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
1390,Frigorífico D,2023-01-19,Roterdã,Carregamento/Descarga,13799.0,Carregamento/descarga de 13799 m³ de Carnes a -12°C,Carnes,,-12.0,13799.0,,,,,
1391,Frigorífico D,2023-01-19,Roterdã,Combustível,9639.93,Combustível em Roterdã,,,,,,,,,
1392,Frigorífico E,2023-01-19,Xangai,Carregamento/Descarga,14292.0,Carregamento/descarga de 14292 m³ de Outros a -19°C,Outros,,-19.0,14292.0,,,,,
1393,Frigorífico E,2023-01-19,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
1394,Frigorífico E,2023-01-19,Singapura,Manutenção,5148.12,Manutenção e reparos,,,,,,,,,
1395,Frigorífico E,2023-01-19,Roterdã,Taxas Portuárias,8715.44,Taxas portuárias em Roterdã,,,,,,,,,
1396,Frigorífico E,2023-01-19,Singapura,Carregamento/Descarga,4484.0,Carregamento/descarga de 4484 m³ de Frutas a 3°C,Frutas,,3.0,4484.0,,,,,
1397,Graneleiro A,2023-01-19,Roterdã,Taxas Portuárias,2755.33,Taxas portuárias em Roterdã,,,,,,,,,
1398,Graneleiro A,2023-01-19,Hamburgo,Manutenção,2909.55,Manutenção e reparos,,,,,,,,,
1399,Graneleiro A,2023-01-19,Roterdã,Seguros,2000.0,Seguro diário,,,,,,,,,
1400,Graneleiro A,2023-01-19,Hamburgo,Taxas Portuárias,5951.77,Taxas portuárias em Hamburgo,,,,,,,,,
1401,Graneleiro B,2023-01-19,Singapura,Carga e Descarga,1397440.0,Carga e descarga de 69872 toneladas de Fertilizantes,Fertilizantes,,,,69872.0,,,,
1402,Graneleiro C,2023-01-19,Los Angeles,Manutenção,4190.67,Manutenção e reparos,,,,,,,,,
1403,Graneleiro C,2023-01-19,Roterdã,Carga e Descarga,355250.0,Carga e descarga de 35525 toneladas de Grãos,Grãos,,,,35525.0,,,,
1404,Graneleiro C,2023-01-19,Roterdã,Taxas Portuárias,5806.44,Taxas portuárias em Roterdã,,,,,,,,,
1405,Graneleiro D,2023-01-19,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,,,,
1406,Graneleiro D,2023-01-19,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,,,,
1407,Graneleiro D,2023-01-19,Roterdã,Carga e Descarga,1359612.0,Carga e descarga de 75534 toneladas de Bauxita,Bauxita,,,,75534.0,,,,
1408,Graneleiro D,2023-01-19,Xangai,Combustível,9957.87,Combustível em Xangai,,,,,,,,,
1409,Graneleiro D,2023-01-19,Hamburgo,Combustível,19008.2,Combustível em Hamburgo,,,,,,,,,
1410,Graneleiro E,2023-01-19,Los Angeles,Combustível,27097.26,Combustível em Los Angeles,,,,,,,,,
1411,Graneleiro E,2023-01-19,Xangai,Seguros,2000.0,Seguro diário,,,,,,,,,
1412,Navio A,2023-01-19,Hamburgo,Manutenção,1187.26,Manutenção e reparos,,,,,,,,,
1413,Navio A,2023-01-19,Roterdã,Manuseio de Contêineres,63600.0,Manuseio de 1272 contêineres (20'),,,,,,1272.0,20',,
1414,Navio A,2023-01-19,Singapura,Taxas Portuárias,3118.51,Taxas portuárias em Singapura,,,,,,,,,
1415,Navio A,2023-01-19,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,,,,
1416,Navio A,2023-01-19,Singapura,Taxas Portuárias,3674.71,Taxas portuárias em Singapura,,,,,,,,,
1417,Navio B,2023-01-19,Roterdã,Manuseio de Contêineres,94550.0,Manuseio de 1891 contêineres (20'),,,,,,1891.0,20',,
1418,Navio B,2023-01-19,Singapura,Seguros,1500.0,Seguro diário,,,,,,,,,
1419,Navio B,2023-01-19,Roterdã,Manuseio de Contêineres,136200.0,Manuseio de 1135 contêineres (Reefer),,,,,,1135.0,Reefer,,
1420,Navio C,2023-01-19,Los Angeles,Manuseio de Contêineres,234000.0,Manuseio de 1950 contêineres (Reefer),,,,,,1950.0,Reefer,,
1421,Navio D,2023-01-19,Los Angeles,Manuseio de Contêineres,108240.0,Manuseio de 902 contêineres (Reefer),,,,,,902.0,Reefer,,
1422,Navio D,2023-01-19,Xangai,Taxas Portuárias,3269.84,Taxas portuárias em Xangai,,,,,,,,,
1423,Navio D,2023-01-19,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,,,,
1424,Navio D,2023-01-19,Xangai,Manuseio de Contêineres,164760.0,Manuseio de 1373 contêineres (Reefer),,,,,,1373.0,Reefer,,
1425,Navio E,2023-01-19,Los Angeles,Combustível,5227.52,Combustível em Los Angeles,,,,,,,,,
1426,Navio E,2023-01-19,Los Angeles,Taxas Portuárias,3867.81,Taxas portuárias em Los Angeles,,,,,,,,,
1427,Navio E,2023-01-19,Xangai,Seguros,1500.0,Seguro diário,,,,,,,,,
1428,Navio E,2023-01-19,Xangai,Combustível,8868.08,Combustível em Xangai,,,,,,,,,
1429,Ro-Ro A,2023-01-19,Roterdã,Embarque e Desembarque,71800.0,Embarque e desembarque de 359 Caminhões,,,,,,,,359.0,Caminhões
1430,Ro-Ro A,2023-01-19,Singapura,Seguros,1800.0,Seguro diário,,,,,,,,,
1431,Ro-Ro A,2023-01-19,Singapura,Embarque e Desembarque,78000.0,Embarque e desembarque de 975 Carros,,,,,,,,975.0,Carros
1432,Ro-Ro A,2023-01-19,Xangai,Seguros,1800.0,Seguro diário,,,,,,,,,
1433,Ro-Ro A,2023-01-19,Los Angeles,Embarque e Desembarque,19600.0,Embarque e desembarque de 245 Carros,,,,,,,,245.0,Carros
1434,Ro-Ro B,2023-01-19,Singapura,Embarque e Desembarque,143400.0,Embarque e desembarque de 717 Caminhões,,,,,,,,717.0,Caminhões
1435,Ro-Ro C,2023-01-19,Singapura,Embarque e Desembarque,69440.0,Embarque e desembarque de 868 Carros,,,,,,,,868.0,Carros
1436,Ro-Ro C,2023-01-19,Xangai,Combustível,21752.8,Combustível em Xangai,,,,,,,,,
1437,Ro-Ro C,2023-01-19,Los Angeles,Manutenção,2681.89,Manutenção e reparos,,,,,,,,,
1438,Ro-Ro C,2023-01-19,Roterdã,Embarque e Desembarque,18400.0,Embarque e desembarque de 230 Carros,,,,,,,,230.0,Carros
1439,Ro-Ro D,2023-01-19,Los Angeles,Embarque e Desembarque,143000.0,Embarque e desembarque de 715 Caminhões,,,,,,,,715.0,Caminhões
1440,Ro-Ro D,2023-01-19,Xangai,Combustível,9952.77,Combustível em Xangai,,,,,,,,,
1441,Ro-Ro D,2023-01-19,Los Angeles,Embarque e Desembarque,63360.0,Embarque e desembarque de 528 Outros,,,,,,,,528.0,Outros
1442,Ro-Ro E,2023-01-19,Hamburgo,Taxas Portuárias,5154.48,Taxas portuárias em Hamburgo,,,,,,,,,
1443,Ro-Ro E,2023-01-19,Roterdã,Embarque e Desembarque,43600.0,Embarque e desembarque de 545 Carros,,,,,,,,545.0,Carros
1444,Ro-Ro E,2023-01-19,Xangai,Seguros,1800.0,Seguro diário,,,,,,,,,
1445,Carga Geral A,2023-01-20,Hamburgo,Combustível,10876.29,Combustível em Hamburgo,,,,,,,,,
1446,Carga Geral B,2023-01-20,Singapura,Carregamento/Descarga,33059.2,Carregamento/descarga de 41324 m³ de Carga Solta,Carga Solta,41324.0,,,,,,,
1447,Carga Geral B,2023-01-20,Los Angeles,Combustível,24145.34,Combustível em Los Angeles,,,,,,,,,
1448,Carga Geral B,2023-01-20,Los Angeles,Combustível,20135.93,Combustível em Los Angeles,,,,,,,,,
1449,Carga Geral C,2023-01-20,Xangai,Combustível,9219.55,Combustível em Xangai,,,,,,,,,
1450,Carga Geral C,2023-01-20,Hamburgo,Manutenção,1175.63,Manutenção e reparos,,,,,,,,,
1451,Carga Geral C,2023-01-20,Xangai,Manutenção,1384.61,Manutenção e reparos,,,,,,,,,
1452,Carga Geral C,2023-01-20,Hamburgo,Taxas Portuárias,3718.08,Taxas portuárias em Hamburgo,,,,,,,,,
1453,Carga Geral C,2023-01-20,Xangai,Manutenção,2229.54,Manutenção e reparos,,,,,,,,,
1454,Carga Geral D,2023-01-20,Singapura,Taxas Portuárias,6666.79,Taxas portuárias em Singapura,,,,,,,,,
1455,Carga Geral D,2023-01-20,Hamburgo,Manutenção,1248.15,Manutenção e reparos,,,,,,,,,
1456,Carga Geral D,2023-01-20,Singapura,Manutenção,3556.08,Manutenção e reparos,,,,,,,,,
1457,Carga Geral D,2023-01-20,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,,,,
1458,Carga Geral D,2023-01-20,Roterdã,Combustível,10753.26,Combustível em Roterdã,,,,,,,,,
1459,Carga Geral E,2023-01-20,Xangai,Carregamento/Descarga,27608.0,Carregamento/descarga de 27608 m³ de Outros,Outros,27608.0,,,,,,,
1460,Carga Geral E,2023-01-20,Hamburgo,Taxas Portuárias,5632.59,Taxas portuárias em Hamburgo,,,,,,,,,
1461,Carga Geral E,2023-01-20,Roterdã,Carregamento/Descarga,25461.0,Carregamento/descarga de 25461 m³ de Outros,Outros,25461.0,,,,,,,
1462,Carga Geral E,2023-01-20,Roterdã,Combustível,11811.41,Combustível em Roterdã,,,,,,,,,
1463,Carga Geral E,2023-01-20,Xangai,Seguros,1900.0,Seguro diário,,,,,,,,,
1464,Frigorífico A,2023-01-20,Xangai,Manutenção,5638.05,Manutenção e reparos,,,,,,,,,
1465,Frigorífico A,2023-01-20,Xangai,Carregamento/Descarga,8320.0,Carregamento/descarga de 8320 m³ de Carnes a 1°C,Carnes,,1.0,8320.0,,,,,
1466,Frigorífico B,2023-01-20,Roterdã,Taxas Portuárias,6266.35,Taxas portuárias em Roterdã,,,,,,,,,
1467,Frigorífico C,2023-01-20,Xangai,Carregamento/Descarga,11052.0,Carregamento/descarga de 11052 m³ de Peixe a -15°C,Peixe,,-15.0,11052.0,,,,,
1468,Frigorífico C,2023-01-20,Los Angeles,Manutenção,2776.89,Manutenção e reparos,,,,,,,,,
1469,Frigorífico C,2023-01-20,Hamburgo,Taxas Portuárias,6187.4,Taxas portuárias em Hamburgo,,,,,,,,,
1470,Frigorífico C,2023-01-20,Roterdã,Taxas Portuárias,3281.35,Taxas portuárias em Roterdã,,,,,,,,,
1471,Frigorífico D,2023-01-20,Xangai,Manutenção,3803.64,Manutenção e reparos,,,,,,,,,
1472,Frigorífico D,2023-01-20,Xangai,Taxas Portuárias,5072.4,Taxas portuárias em Xangai,,,,,,,,,
1473,Frigorífico D,2023-01-20,Hamburgo,Carregamento/Descarga,8320.0,Carregamento/descarga de 8320 m³ de Frutas a -13°C,Frutas,,-13.0,8320.0,,,,,
1474,Frigorífico D,2023-01-20,Los Angeles,Carregamento/Descarga,8410.0,Carregamento/descarga de 8410 m³ de Frutas a -11°C,Frutas,,-11.0,8410.0,,,,,
1475,Frigorífico E,2023-01-20,Xangai,Combustível,17748.1,Combustível em Xangai,,,,,,,,,
1476,Frigorífico E,2023-01-20,Roterdã,Carregamento/Descarga,19237.0,Carregamento/descarga de 19237 m³ de Laticínios a 3°C,Laticínios,,3.0,19237.0,,,,,
1477,Frigorífico E,2023-01-20,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
1478,Frigorífico E,2023-01-20,Los Angeles,Taxas Portuárias,6606.62,Taxas portuárias em Los Angeles,,,,,,,,,
1479,Frigorífico E,2023-01-20,Xangai,Manutenção,1502.05,Manutenção e reparos,,,,,,,,,
1480,Graneleiro A,2023-01-20,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,,,,
1481,Graneleiro A,2023-01-20,Los Angeles,Combustível,23856.62,Combustível em Los Angeles,,,,,,,,,
1482,Graneleiro B,2023-01-20,Hamburgo,Taxas Portuárias,5308.14,Taxas portuárias em Hamburgo,,,,,,,,,
1483,Graneleiro B,2023-01-20,Xangai,Combustível,13068.46,Combustível em Xangai,,,,,,,,,
1484,Graneleiro C,2023-01-20,Xangai,Taxas Portuárias,5987.4,Taxas portuárias em Xangai,,,,,,,,,
1485,Graneleiro C,2023-01-20,Singapura,Seguros,2000.0,Seguro diário,,,,,,,,,
1486,Graneleiro C,2023-01-20,Singapura,Seguros,2000.0,Seguro diário,,,,,,,,,
1487,Graneleiro C,2023-01-20,Los Angeles,Carga e Descarga,124330.0,Carga e descarga de 12433 toneladas de Grãos,Grãos,,,,12433.0,,,,
1488,Graneleiro C,2023-01-20,Roterdã,Combustível,10940.22,Combustível em Roterdã,,,,,,,,,
1489,Graneleiro D,2023-01-20,Xangai,Carga e Descarga,476652.0,Carga e descarga de 39721 toneladas de Carvão,Carvão,,,,39721.0,,,,
1490,Graneleiro D,2023-01-20,Hamburgo,Taxas Portuárias,3342.21,Taxas portuárias em Hamburgo,,,,,,,,,
1491,Graneleiro D,2023-01-20,Hamburgo,Taxas Portuárias,3885.73,Taxas portuárias em Hamburgo,,,,,,,,,
1492,Graneleiro E,2023-01-20,Roterdã,Seguros,2000.0,Seguro diário,,,,,,,,,
1493,Graneleiro E,2023-01-20,Hamburgo,Manutenção,3603.43,Manutenção e reparos,,,,,,,,,
1494,Graneleiro E,2023-01-20,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,,,,
1495,Navio A,2023-01-20,Singapura,Manutenção,2155.42,Manutenção e reparos,,,,,,,,,
1496,Navio A,2023-01-20,Hamburgo,Combustível,19152.51,Combustível em Hamburgo,,,,,,,,,
1497,Navio B,2023-01-20,Los Angeles,Combustível,9149.85,Combustível em Los Angeles,,,,,,,,,
1498,Navio B,2023-01-20,Hamburgo,Combustível,11207.34,Combustível em Hamburgo,,,,,,,,,
1499,Navio B,2023-01-20,Singapura,Taxas Portuárias,3867.92,Taxas portuárias em Singapura,,,,,,,,,
1500,Navio C,2023-01-20,Los Angeles,Manuseio de Contêineres,207000.0,Manuseio de 1725 contêineres (Reefer),,,,,,1725.0,Reefer,,
1501,Navio C,2023-01-20,Roterdã,Manutenção,2756.24,Manutenção e reparos,,,,,,,,,
1502,Navio D,2023-01-20,Roterdã,Seguros,1500.0,Seguro diário,,,,,,,,,
1503,Navio D,2023-01-20,Singapura,Taxas Portuárias,4508.39,Taxas portuárias em Singapura,,,,,,,,,
1504,Navio D,2023-01-20,Xangai,Manuseio de Contêineres,126960.0,Manuseio de 1058 contêineres (Reefer),,,,,,1058.0,Reefer,,
1505,Navio E,2023-01-20,Hamburgo,Manuseio de Contêineres,54240.0,Manuseio de 678 contêineres (40'),,,,,,678.0,40',,
1506,Navio E,2023-01-20,Los Angeles,Manutenção,2131.07,Manutenção e reparos,,,,,,,,,
1507,Ro-Ro A,2023-01-20,Xangai,Combustível,15176.75,Combustível em Xangai,,,,,,,,,
1508,Ro-Ro A,2023-01-20,Xangai,Taxas Portuárias,2255.44,Taxas portuárias em Xangai,,,,,,,,,
1509,Ro-Ro A,2023-01-20,Los Angeles,Seguros,1800.0,Seguro diário,,,,,,,,,
1510,Ro-Ro A,2023-01-20,Los Angeles,Embarque e Desembarque,69720.0,Embarque e desembarque de 581 Outros,,,,,,,,581.0,Outros
1511,Ro-Ro B,2023-01-20,Roterdã,Taxas Portuárias,5385.61,Taxas portuárias em Roterdã,,,,,,,,,
1512,Ro-Ro C,2023-01-20,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,,,,
1513,Ro-Ro D,2023-01-20,Hamburgo,Seguros,1800.0,Seguro diário,,,,,,,,,
1514,Ro-Ro E,2023-01-20,Roterdã,Combustível,6123.02,Combustível em Roterdã,,,,,,,,,
1515,Ro-Ro E,2023-01-20,Roterdã,Taxas Portuárias,1775.39,Taxas portuárias em Roterdã,,,,,,,,,
1516,Ro-Ro E,2023-01-20,Singapura,Seguros,1800.0,Seguro diário,,,,,,,,,
1517,Carga Geral A,2023-01-21,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
1518,Carga Geral B,2023-01-21,Los Angeles,Manutenção,2760.52,Manutenção e reparos,,,,,,,,,
1519,Carga Geral C,2023-01-21,Los Angeles,Combustível,17794.45,Combustível em Los Angeles,,,,,,,,,
1520,Carga Geral C,2023-01-21,Singapura,Seguros,1900.0,Seguro diário,,,,,,,,,
1521,Carga Geral C,2023-01-21,Roterdã,Seguros,1900.0,Seguro diário,,,,,,,,,
1522,Carga Geral C,2023-01-21,Xangai,Taxas Portuárias,2333.1,Taxas portuárias em Xangai,,,,,,,,,
1523,Carga Geral C,2023-01-21,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,,,,
1524,Carga Geral D,2023-01-21,Los Angeles,Seguros,1900.0,Seguro diário,,,,,,,,,
1525,Carga Geral D,2023-01-21,Xangai,Taxas Portuárias,4635.85,Taxas portuárias em Xangai,,,,,,,,,
1526,Carga Geral D,2023-01-21,Los Angeles,Combustível,15248.17,Combustível em Los Angeles,,,,,,,,,
1527,Carga Geral D,2023-01-21,Hamburgo,Manutenção,1995.18,Manutenção e reparos,,,,,,,,,
1528,Carga Geral E,2023-01-21,Hamburgo,Manutenção,3263.63,Manutenção e reparos,,,,,,,,,
1529,Carga Geral E,2023-01-21,Xangai,Manutenção,2819.92,Manutenção e reparos,,,,,,,,,
1530,Carga Geral E,2023-01-21,Los Angeles,Manutenção,1863.02,Manutenção e reparos,,,,,,,,,
1531,Carga Geral E,2023-01-21,Roterdã,Seguros,1900.0,Seguro diário,,,,,,,,,
1532,Frigorífico A,2023-01-21,Hamburgo,Manutenção,1465.7,Manutenção e reparos,,,,,,,,,
1533,Frigorífico A,2023-01-21,Hamburgo,Taxas Portuárias,4515.11,Taxas portuárias em Hamburgo,,,,,,,,,
1534,Frigorífico A,2023-01-21,Xangai,Taxas Portuárias,4977.51,Taxas portuárias em Xangai,,,,,,,,,
1535,Frigorífico A,2023-01-21,Xangai,Taxas Portuárias,7435.12,Taxas portuárias em Xangai,,,,,,,,,
1536,Frigorífico A,2023-01-21,Hamburgo,Combustível,16404.36,Combustível em Hamburgo,,,,,,,,,
1537,Frigorífico B,2023-01-21,Xangai,Seguros,2500.0,Seguro diário,,,,,,,,,
1538,Frigorífico B,2023-01-21,Xangai,Seguros,2500.0,Seguro diário,,,,,,,,,
1539,Frigorífico B,2023-01-21,Roterdã,Seguros,2500.0,Seguro diário,,,,,,,,,
1540,Frigorífico B,2023-01-21,Hamburgo,Manutenção,4698.06,Manutenção e reparos,,,,,,,,,
1541,Frigorífico C,2023-01-21,Hamburgo,Combustível,14609.19,Combustível em Hamburgo,,,,,,,,,
1542,Frigorífico D,2023-01-21,Hamburgo,Seguros,2500.0,Seguro diário,,,,,,,,,
1543,Frigorífico D,2023-01-21,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,,,,
1544,Frigorífico D,2023-01-21,Los Angeles,Manutenção,3358.64,Manutenção e reparos,,,,,,,,,
1545,Frigorífico D,2023-01-21,Los Angeles,Seguros,2500.0,Seguro diário,,,,,,,,,
1546,Frigorífico E,2023-01-21,Roterdã,Manutenção,5597.32,Manutenção e reparos,,,,,,,,,
1547,Frigorífico E,2023-01-21,Xangai,Taxas Portuárias,6304.31,Taxas portuárias em Xangai,,,,,,,,,
1548,Graneleiro A,2023-01-21,Singapura,Manutenção,1697.67,Manutenção e reparos,,,,,,,,,
1549,Graneleiro A,2023-01-21,Los Angeles,Manutenção,3349.68,Manutenção e reparos,,,,,,,,,
1550,Graneleiro A,2023-01-21,Xangai,Seguros,2000.0,Seguro diário,,,,,,,,,
1551,Graneleiro A,2023-01-21,Xangai,Combustível,22549.07,Combustível em Xangai,,,,,,,,,
1552,Graneleiro A,2023-01-21,Xangai,Taxas Portuárias,3132.25,Taxas portuárias em Xangai,,,,,,,,,
1553,Graneleiro B,2023-01-21,Xangai,Combustível,9066.01,Combustível em Xangai,,,,,,,,,
1554,Graneleiro B,2023-01-21,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,,,,
1555,Graneleiro B,2023-01-21,Singapura,Combustível,21895.41,Combustível em Singapura,,,,,,,,,
1556,Graneleiro C,2023-01-21,Roterdã,Carga e Descarga,351440.0,Carga e descarga de 17572 toneladas de Fertilizantes,Fertilizantes,,,,17572.0,,,,
1557,Graneleiro C,2023-01-21,Los Angeles,Carga e Descarga,729840.0,Carga e descarga de 60820 toneladas de Carvão,Carvão,,,,60820.0,,,,
1558,Graneleiro D,2023-01-21,Hamburgo,Seguros,2000.0,Seguro diário,,,,,,,,,
1559,Graneleiro E,2023-01-21,Los Angeles,Seguros,2000.0,Seguro diário,,,,,,,,,
1560,Graneleiro E,2023-01-21,Hamburgo,Manutenção,1706.33,Manutenção e reparos,,,,,,,,,
1561,Graneleiro E,2023-01-21,Singapura,Taxas Portuárias,7542.15,Taxas portuárias em Singapura,,,,,,,,,
1562,Graneleiro E,2023-01-21,Xangai,Seguros,2000.0,Seguro diário,,,,,,,,,
1563,Navio A,2023-01-21,Roterdã,Combustível,14657.1,Combustível em Roterdã,,,,,,,,,
1564,Navio A,2023-01-21,Los Angeles,Taxas Portuárias,1550.94,Taxas portuárias em Los Angeles,,,,,,,,,
