id_log,Nome do Navio,Data,Porto,Tipo de Custo,Valor (USD),Descrição,Tipo de Carga,Volume,Temperatura,Tonelagem,Número de Contêineres,Tipo de Contêineres,Número de Veículos,Tipo de Veículos,ID do Navio
1833,Graneleiro E,2023-01-25,Los Angeles,Manutenção,"2,039.38",Manutenção e reparos,,,,,,,,,15
1834,Graneleiro E,2023-01-25,Singapura,Manutenção,"3,427.15",Manutenção e reparos,,,,,,,,,15
1835,Graneleiro E,2023-01-25,Hamburgo,Taxas Portuárias,"6,122.16",Taxas portuárias em Hamburgo,,,,,,,,,15
1909,Graneleiro E,2023-01-26,Roterdã,Carga e Descarga,"1,412,082.00",Carga e descarga de 78449 toneladas de Bauxita,Bauxita,,,78449.0,,,,,15
1910,Graneleiro E,2023-01-26,Hamburgo,Seguros,"2,000.00",Seguro diário,,,,,,,,,15
1911,Graneleiro E,2023-01-26,Los Angeles,Carga e Descarga,"241,632.00",Carga e descarga de 13424 toneladas de Bauxita,Bauxita,,,13424.0,,,,,15
1978,Graneleiro E,2023-01-27,Hamburgo,Combustível,"21,347.46",Combustível em Hamburgo,,,,,,,,,15
1979,Graneleiro E,2023-01-27,Singapura,Taxas Portuárias,"4,234.21",Taxas portuárias em Singapura,,,,,,,,,15
2058,Graneleiro E,2023-01-28,Xangai,Manutenção,"1,102.92",Manutenção e reparos,,,,,,,,,15
2059,Graneleiro E,2023-01-28,Xangai,Manutenção,"4,599.08",Manutenção e reparos,,,,,,,,,15
2060,Graneleiro E,2023-01-28,Los Angeles,Manutenção,"1,377.79",Manutenção e reparos,,,,,,,,,15
2141,Graneleiro E,2023-01-29,Singapura,Manutenção,"3,841.91",Manutenção e reparos,,,,,,,,,15
2142,Graneleiro E,2023-01-29,Singapura,Seguros,"2,000.00",Seguro diário,,,,,,,,,15
2143,Graneleiro E,2023-01-29,Singapura,Carga e Descarga,"646,500.00",Carga e descarga de 43100 toneladas de Minério de Ferro,Minério de Ferro,,,43100.0,,,,,15
2218,Graneleiro E,2023-01-30,Singapura,Manutenção,"2,882.69",Manutenção e reparos,,,,,,,,,15
45,Navio A,2023-01-01,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
46,Navio A,2023-01-01,Los Angeles,Taxas Portuárias,"3,968.74",Taxas portuárias em Los Angeles,,,,,,,,,16
47,Navio A,2023-01-01,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
48,Navio A,2023-01-01,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
121,Navio A,2023-01-02,Singapura,Taxas Portuárias,"1,299.97",Taxas portuárias em Singapura,,,,,,,,,16
122,Navio A,2023-01-02,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
123,Navio A,2023-01-02,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
124,Navio A,2023-01-02,Singapura,Manutenção,"2,807.34",Manutenção e reparos,,,,,,,,,16
197,Navio A,2023-01-03,Xangai,Taxas Portuárias,"4,206.54",Taxas portuárias em Xangai,,,,,,,,,16
198,Navio A,2023-01-03,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
199,Navio A,2023-01-03,Los Angeles,Combustível,"16,911.18",Combustível em Los Angeles,,,,,,,,,16
200,Navio A,2023-01-03,Hamburgo,Taxas Portuárias,"4,892.08",Taxas portuárias em Hamburgo,,,,,,,,,16
278,Navio A,2023-01-04,Los Angeles,Manutenção,"2,104.67",Manutenção e reparos,,,,,,,,,16
279,Navio A,2023-01-04,Singapura,Combustível,"17,065.55",Combustível em Singapura,,,,,,,,,16
280,Navio A,2023-01-04,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
281,Navio A,2023-01-04,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
282,Navio A,2023-01-04,Xangai,Taxas Portuárias,"2,090.34",Taxas portuárias em Xangai,,,,,,,,,16
363,Navio A,2023-01-05,Los Angeles,Taxas Portuárias,"2,209.18",Taxas portuárias em Los Angeles,,,,,,,,,16
442,Navio A,2023-01-06,Hamburgo,Combustível,"11,755.72",Combustível em Hamburgo,,,,,,,,,16
511,Navio A,2023-01-07,Singapura,Combustível,"18,621.95",Combustível em Singapura,,,,,,,,,16
512,Navio A,2023-01-07,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
577,Navio A,2023-01-08,Roterdã,Manutenção,"1,992.54",Manutenção e reparos,,,,,,,,,16
578,Navio A,2023-01-08,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
579,Navio A,2023-01-08,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
660,Navio A,2023-01-09,Hamburgo,Manutenção,807.63,Manutenção e reparos,,,,,,,,,16
661,Navio A,2023-01-09,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
662,Navio A,2023-01-09,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
663,Navio A,2023-01-09,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
733,Navio A,2023-01-10,Hamburgo,Combustível,"19,412.04",Combustível em Hamburgo,,,,,,,,,16
734,Navio A,2023-01-10,Roterdã,Taxas Portuárias,"4,508.80",Taxas portuárias em Roterdã,,,,,,,,,16
735,Navio A,2023-01-10,Roterdã,Manutenção,"2,464.19",Manutenção e reparos,,,,,,,,,16
736,Navio A,2023-01-10,Singapura,Manuseio de Contêineres,"156,120.00",Manuseio de 1301 contêineres (Reefer),,,,,1301.0,Reefer,,,16
810,Navio A,2023-01-11,Hamburgo,Manuseio de Contêineres,"146,080.00",Manuseio de 1826 contêineres (40'),,,,,1826.0,40',,,16
871,Navio A,2023-01-12,Los Angeles,Manuseio de Contêineres,"66,240.00",Manuseio de 828 contêineres (40'),,,,,828.0,40',,,16
872,Navio A,2023-01-12,Xangai,Manutenção,"1,615.10",Manutenção e reparos,,,,,,,,,16
873,Navio A,2023-01-12,Roterdã,Taxas Portuárias,"2,167.02",Taxas portuárias em Roterdã,,,,,,,,,16
874,Navio A,2023-01-12,Los Angeles,Combustível,"9,137.77",Combustível em Los Angeles,,,,,,,,,16
875,Navio A,2023-01-12,Roterdã,Taxas Portuárias,"2,235.21",Taxas portuárias em Roterdã,,,,,,,,,16
942,Navio A,2023-01-13,Roterdã,Manuseio de Contêineres,"71,750.00",Manuseio de 1435 contêineres (20'),,,,,1435.0,20',,,16
943,Navio A,2023-01-13,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
944,Navio A,2023-01-13,Roterdã,Taxas Portuárias,"1,160.52",Taxas portuárias em Roterdã,,,,,,,,,16
945,Navio A,2023-01-13,Singapura,Manuseio de Contêineres,"116,400.00",Manuseio de 1455 contêineres (40'),,,,,1455.0,40',,,16
946,Navio A,2023-01-13,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1029,Navio A,2023-01-14,Xangai,Taxas Portuárias,"3,347.75",Taxas portuárias em Xangai,,,,,,,,,16
1030,Navio A,2023-01-14,Hamburgo,Manuseio de Contêineres,"136,880.00",Manuseio de 1711 contêineres (40'),,,,,1711.0,40',,,16
1102,Navio A,2023-01-15,Los Angeles,Taxas Portuárias,"1,186.31",Taxas portuárias em Los Angeles,,,,,,,,,16
1103,Navio A,2023-01-15,Los Angeles,Manuseio de Contêineres,"42,300.00",Manuseio de 846 contêineres (20'),,,,,846.0,20',,,16
1104,Navio A,2023-01-15,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1168,Navio A,2023-01-16,Roterdã,Combustível,"11,383.97",Combustível em Roterdã,,,,,,,,,16
1169,Navio A,2023-01-16,Xangai,Combustível,"16,660.17",Combustível em Xangai,,,,,,,,,16
1255,Navio A,2023-01-17,Singapura,Manuseio de Contêineres,"50,080.00",Manuseio de 626 contêineres (40'),,,,,626.0,40',,,16
1329,Navio A,2023-01-18,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1412,Navio A,2023-01-19,Hamburgo,Manutenção,"1,187.26",Manutenção e reparos,,,,,,,,,16
1413,Navio A,2023-01-19,Roterdã,Manuseio de Contêineres,"63,600.00",Manuseio de 1272 contêineres (20'),,,,,1272.0,20',,,16
1414,Navio A,2023-01-19,Singapura,Taxas Portuárias,"3,118.51",Taxas portuárias em Singapura,,,,,,,,,16
1415,Navio A,2023-01-19,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1416,Navio A,2023-01-19,Singapura,Taxas Portuárias,"3,674.71",Taxas portuárias em Singapura,,,,,,,,,16
1495,Navio A,2023-01-20,Singapura,Manutenção,"2,155.42",Manutenção e reparos,,,,,,,,,16
1496,Navio A,2023-01-20,Hamburgo,Combustível,"19,152.51",Combustível em Hamburgo,,,,,,,,,16
1563,Navio A,2023-01-21,Roterdã,Combustível,"14,657.10",Combustível em Roterdã,,,,,,,,,16
1564,Navio A,2023-01-21,Los Angeles,Taxas Portuárias,"1,550.94",Taxas portuárias em Los Angeles,,,,,,,,,16
1565,Navio A,2023-01-21,Xangai,Taxas Portuárias,"4,420.72",Taxas portuárias em Xangai,,,,,,,,,16
1566,Navio A,2023-01-21,Roterdã,Combustível,"5,038.27",Combustível em Roterdã,,,,,,,,,16
1567,Navio A,2023-01-21,Hamburgo,Manuseio de Contêineres,"183,840.00",Manuseio de 1532 contêineres (Reefer),,,,,1532.0,Reefer,,,16
1623,Navio A,2023-01-22,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1624,Navio A,2023-01-22,Xangai,Manuseio de Contêineres,"74,240.00",Manuseio de 928 contêineres (40'),,,,,928.0,40',,,16
1694,Navio A,2023-01-23,Hamburgo,Manuseio de Contêineres,"44,240.00",Manuseio de 553 contêineres (40'),,,,,553.0,40',,,16
1765,Navio A,2023-01-24,Roterdã,Manutenção,"1,809.64",Manutenção e reparos,,,,,,,,,16
1766,Navio A,2023-01-24,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1836,Navio A,2023-01-25,Singapura,Combustível,"17,416.22",Combustível em Singapura,,,,,,,,,16
1837,Navio A,2023-01-25,Hamburgo,Taxas Portuárias,"2,043.59",Taxas portuárias em Hamburgo,,,,,,,,,16
1838,Navio A,2023-01-25,Singapura,Manuseio de Contêineres,"64,080.00",Manuseio de 801 contêineres (40'),,,,,801.0,40',,,16
1839,Navio A,2023-01-25,Hamburgo,Manuseio de Contêineres,"72,720.00",Manuseio de 606 contêineres (Reefer),,,,,606.0,Reefer,,,16
1840,Navio A,2023-01-25,Xangai,Manuseio de Contêineres,"66,050.00",Manuseio de 1321 contêineres (20'),,,,,1321.0,20',,,16
1912,Navio A,2023-01-26,Xangai,Taxas Portuárias,"4,771.13",Taxas portuárias em Xangai,,,,,,,,,16
1913,Navio A,2023-01-26,Roterdã,Combustível,"6,018.95",Combustível em Roterdã,,,,,,,,,16
1914,Navio A,2023-01-26,Singapura,Combustível,"15,051.26",Combustível em Singapura,,,,,,,,,16
1915,Navio A,2023-01-26,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1980,Navio A,2023-01-27,Hamburgo,Manuseio de Contêineres,"107,120.00",Manuseio de 1339 contêineres (40'),,,,,1339.0,40',,,16
1981,Navio A,2023-01-27,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
1982,Navio A,2023-01-27,Los Angeles,Manutenção,"1,622.94",Manutenção e reparos,,,,,,,,,16
2061,Navio A,2023-01-28,Los Angeles,Combustível,"15,857.07",Combustível em Los Angeles,,,,,,,,,16
2062,Navio A,2023-01-28,Xangai,Manuseio de Contêineres,"109,040.00",Manuseio de 1363 contêineres (40'),,,,,1363.0,40',,,16
2063,Navio A,2023-01-28,Los Angeles,Manutenção,"2,956.98",Manutenção e reparos,,,,,,,,,16
2064,Navio A,2023-01-28,Los Angeles,Manuseio de Contêineres,"26,500.00",Manuseio de 530 contêineres (20'),,,,,530.0,20',,,16
2144,Navio A,2023-01-29,Xangai,Taxas Portuárias,"1,371.69",Taxas portuárias em Xangai,,,,,,,,,16
2219,Navio A,2023-01-30,Xangai,Taxas Portuárias,"1,534.18",Taxas portuárias em Xangai,,,,,,,,,16
2220,Navio A,2023-01-30,Singapura,Manutenção,"1,302.30",Manutenção e reparos,,,,,,,,,16
2221,Navio A,2023-01-30,Hamburgo,Taxas Portuárias,"4,947.84",Taxas portuárias em Hamburgo,,,,,,,,,16
2222,Navio A,2023-01-30,Los Angeles,Combustível,"17,702.03",Combustível em Los Angeles,,,,,,,,,16
2223,Navio A,2023-01-30,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,16
49,Navio B,2023-01-01,Singapura,Taxas Portuárias,"4,160.89",Taxas portuárias em Singapura,,,,,,,,,17
125,Navio B,2023-01-02,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
126,Navio B,2023-01-02,Hamburgo,Manuseio de Contêineres,"72,950.00",Manuseio de 1459 contêineres (20'),,,,,1459.0,20',,,17
201,Navio B,2023-01-03,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
202,Navio B,2023-01-03,Xangai,Combustível,"15,780.45",Combustível em Xangai,,,,,,,,,17
203,Navio B,2023-01-03,Los Angeles,Combustível,"12,539.08",Combustível em Los Angeles,,,,,,,,,17
283,Navio B,2023-01-04,Singapura,Taxas Portuárias,"4,950.87",Taxas portuárias em Singapura,,,,,,,,,17
284,Navio B,2023-01-04,Hamburgo,Manutenção,"2,736.62",Manutenção e reparos,,,,,,,,,17
285,Navio B,2023-01-04,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
364,Navio B,2023-01-05,Roterdã,Taxas Portuárias,"4,802.16",Taxas portuárias em Roterdã,,,,,,,,,17
365,Navio B,2023-01-05,Los Angeles,Combustível,"18,225.16",Combustível em Los Angeles,,,,,,,,,17
366,Navio B,2023-01-05,Xangai,Combustível,"17,636.71",Combustível em Xangai,,,,,,,,,17
367,Navio B,2023-01-05,Singapura,Manuseio de Contêineres,"28,750.00",Manuseio de 575 contêineres (20'),,,,,575.0,20',,,17
368,Navio B,2023-01-05,Hamburgo,Manuseio de Contêineres,"56,050.00",Manuseio de 1121 contêineres (20'),,,,,1121.0,20',,,17
443,Navio B,2023-01-06,Los Angeles,Taxas Portuárias,"3,692.14",Taxas portuárias em Los Angeles,,,,,,,,,17
444,Navio B,2023-01-06,Singapura,Combustível,"9,887.78",Combustível em Singapura,,,,,,,,,17
445,Navio B,2023-01-06,Xangai,Manutenção,"1,062.25",Manutenção e reparos,,,,,,,,,17
513,Navio B,2023-01-07,Singapura,Manuseio de Contêineres,"76,800.00",Manuseio de 1536 contêineres (20'),,,,,1536.0,20',,,17
514,Navio B,2023-01-07,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
580,Navio B,2023-01-08,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
581,Navio B,2023-01-08,Xangai,Combustível,"14,363.59",Combustível em Xangai,,,,,,,,,17
582,Navio B,2023-01-08,Singapura,Manuseio de Contêineres,"123,000.00",Manuseio de 1025 contêineres (Reefer),,,,,1025.0,Reefer,,,17
664,Navio B,2023-01-09,Singapura,Taxas Portuárias,"4,120.37",Taxas portuárias em Singapura,,,,,,,,,17
665,Navio B,2023-01-09,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
737,Navio B,2023-01-10,Xangai,Manuseio de Contêineres,"138,720.00",Manuseio de 1156 contêineres (Reefer),,,,,1156.0,Reefer,,,17
811,Navio B,2023-01-11,Xangai,Manuseio de Contêineres,"135,360.00",Manuseio de 1692 contêineres (40'),,,,,1692.0,40',,,17
812,Navio B,2023-01-11,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
876,Navio B,2023-01-12,Xangai,Combustível,"9,304.61",Combustível em Xangai,,,,,,,,,17
877,Navio B,2023-01-12,Los Angeles,Manutenção,"1,310.46",Manutenção e reparos,,,,,,,,,17
947,Navio B,2023-01-13,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
948,Navio B,2023-01-13,Hamburgo,Combustível,"12,068.25",Combustível em Hamburgo,,,,,,,,,17
949,Navio B,2023-01-13,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1031,Navio B,2023-01-14,Hamburgo,Manutenção,"1,388.93",Manutenção e reparos,,,,,,,,,17
1105,Navio B,2023-01-15,Hamburgo,Manuseio de Contêineres,"84,600.00",Manuseio de 705 contêineres (Reefer),,,,,705.0,Reefer,,,17
1170,Navio B,2023-01-16,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1171,Navio B,2023-01-16,Xangai,Combustível,"9,642.59",Combustível em Xangai,,,,,,,,,17
1172,Navio B,2023-01-16,Singapura,Taxas Portuárias,"1,848.61",Taxas portuárias em Singapura,,,,,,,,,17
1173,Navio B,2023-01-16,Los Angeles,Taxas Portuárias,"4,812.85",Taxas portuárias em Los Angeles,,,,,,,,,17
1174,Navio B,2023-01-16,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1256,Navio B,2023-01-17,Hamburgo,Manutenção,"2,137.99",Manutenção e reparos,,,,,,,,,17
1330,Navio B,2023-01-18,Xangai,Combustível,"18,627.86",Combustível em Xangai,,,,,,,,,17
1331,Navio B,2023-01-18,Xangai,Manutenção,"1,098.97",Manutenção e reparos,,,,,,,,,17
1332,Navio B,2023-01-18,Xangai,Taxas Portuárias,"1,093.21",Taxas portuárias em Xangai,,,,,,,,,17
1333,Navio B,2023-01-18,Xangai,Combustível,"5,855.50",Combustível em Xangai,,,,,,,,,17
1417,Navio B,2023-01-19,Roterdã,Manuseio de Contêineres,"94,550.00",Manuseio de 1891 contêineres (20'),,,,,1891.0,20',,,17
1418,Navio B,2023-01-19,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1419,Navio B,2023-01-19,Roterdã,Manuseio de Contêineres,"136,200.00",Manuseio de 1135 contêineres (Reefer),,,,,1135.0,Reefer,,,17
1497,Navio B,2023-01-20,Los Angeles,Combustível,"9,149.85",Combustível em Los Angeles,,,,,,,,,17
1498,Navio B,2023-01-20,Hamburgo,Combustível,"11,207.34",Combustível em Hamburgo,,,,,,,,,17
1499,Navio B,2023-01-20,Singapura,Taxas Portuárias,"3,867.92",Taxas portuárias em Singapura,,,,,,,,,17
1568,Navio B,2023-01-21,Singapura,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1625,Navio B,2023-01-22,Los Angeles,Manutenção,"2,823.33",Manutenção e reparos,,,,,,,,,17
1626,Navio B,2023-01-22,Xangai,Manuseio de Contêineres,"216,840.00",Manuseio de 1807 contêineres (Reefer),,,,,1807.0,Reefer,,,17
1627,Navio B,2023-01-22,Los Angeles,Taxas Portuárias,"1,870.57",Taxas portuárias em Los Angeles,,,,,,,,,17
1628,Navio B,2023-01-22,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1629,Navio B,2023-01-22,Singapura,Taxas Portuárias,"3,897.08",Taxas portuárias em Singapura,,,,,,,,,17
1695,Navio B,2023-01-23,Roterdã,Combustível,"10,143.97",Combustível em Roterdã,,,,,,,,,17
1696,Navio B,2023-01-23,Singapura,Combustível,"17,951.60",Combustível em Singapura,,,,,,,,,17
1697,Navio B,2023-01-23,Los Angeles,Combustível,"14,316.51",Combustível em Los Angeles,,,,,,,,,17
1767,Navio B,2023-01-24,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1768,Navio B,2023-01-24,Roterdã,Manuseio de Contêineres,"211,440.00",Manuseio de 1762 contêineres (Reefer),,,,,1762.0,Reefer,,,17
1841,Navio B,2023-01-25,Xangai,Taxas Portuárias,"4,203.74",Taxas portuárias em Xangai,,,,,,,,,17
1842,Navio B,2023-01-25,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
1843,Navio B,2023-01-25,Roterdã,Manutenção,"1,636.48",Manutenção e reparos,,,,,,,,,17
1916,Navio B,2023-01-26,Roterdã,Combustível,"18,405.35",Combustível em Roterdã,,,,,,,,,17
1983,Navio B,2023-01-27,Xangai,Taxas Portuárias,"4,423.19",Taxas portuárias em Xangai,,,,,,,,,17
1984,Navio B,2023-01-27,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,17
2065,Navio B,2023-01-28,Hamburgo,Manuseio de Contêineres,"91,360.00",Manuseio de 1142 contêineres (40'),,,,,1142.0,40',,,17
2145,Navio B,2023-01-29,Roterdã,Manuseio de Contêineres,"66,480.00",Manuseio de 831 contêineres (40'),,,,,831.0,40',,,17
2224,Navio B,2023-01-30,Roterdã,Manutenção,"2,038.79",Manutenção e reparos,,,,,,,,,17
2225,Navio B,2023-01-30,Roterdã,Combustível,"10,470.49",Combustível em Roterdã,,,,,,,,,17
2226,Navio B,2023-01-30,Roterdã,Combustível,"7,011.49",Combustível em Roterdã,,,,,,,,,17
50,Navio C,2023-01-01,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
51,Navio C,2023-01-01,Roterdã,Taxas Portuárias,"3,343.71",Taxas portuárias em Roterdã,,,,,,,,,18
52,Navio C,2023-01-01,Xangai,Taxas Portuárias,"1,981.75",Taxas portuárias em Xangai,,,,,,,,,18
127,Navio C,2023-01-02,Los Angeles,Taxas Portuárias,"1,534.01",Taxas portuárias em Los Angeles,,,,,,,,,18
128,Navio C,2023-01-02,Los Angeles,Combustível,"13,016.29",Combustível em Los Angeles,,,,,,,,,18
129,Navio C,2023-01-02,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
130,Navio C,2023-01-02,Xangai,Taxas Portuárias,"3,060.72",Taxas portuárias em Xangai,,,,,,,,,18
131,Navio C,2023-01-02,Roterdã,Manutenção,"1,544.28",Manutenção e reparos,,,,,,,,,18
204,Navio C,2023-01-03,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
205,Navio C,2023-01-03,Hamburgo,Manuseio de Contêineres,"71,100.00",Manuseio de 1422 contêineres (20'),,,,,1422.0,20',,,18
206,Navio C,2023-01-03,Los Angeles,Manuseio de Contêineres,"91,950.00",Manuseio de 1839 contêineres (20'),,,,,1839.0,20',,,18
207,Navio C,2023-01-03,Hamburgo,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
208,Navio C,2023-01-03,Singapura,Combustível,"12,475.82",Combustível em Singapura,,,,,,,,,18
286,Navio C,2023-01-04,Roterdã,Taxas Portuárias,"4,632.76",Taxas portuárias em Roterdã,,,,,,,,,18
287,Navio C,2023-01-04,Hamburgo,Manuseio de Contêineres,"109,840.00",Manuseio de 1373 contêineres (40'),,,,,1373.0,40',,,18
288,Navio C,2023-01-04,Roterdã,Taxas Portuárias,"1,580.30",Taxas portuárias em Roterdã,,,,,,,,,18
369,Navio C,2023-01-05,Los Angeles,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
370,Navio C,2023-01-05,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
446,Navio C,2023-01-06,Singapura,Manuseio de Contêineres,"155,760.00",Manuseio de 1298 contêineres (Reefer),,,,,1298.0,Reefer,,,18
447,Navio C,2023-01-06,Xangai,Manutenção,933.75,Manutenção e reparos,,,,,,,,,18
448,Navio C,2023-01-06,Roterdã,Manuseio de Contêineres,"31,300.00",Manuseio de 626 contêineres (20'),,,,,626.0,20',,,18
449,Navio C,2023-01-06,Hamburgo,Combustível,"10,910.23",Combustível em Hamburgo,,,,,,,,,18
515,Navio C,2023-01-07,Los Angeles,Combustível,"17,255.62",Combustível em Los Angeles,,,,,,,,,18
516,Navio C,2023-01-07,Hamburgo,Manutenção,"2,849.18",Manutenção e reparos,,,,,,,,,18
583,Navio C,2023-01-08,Roterdã,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
666,Navio C,2023-01-09,Singapura,Manutenção,"1,202.17",Manutenção e reparos,,,,,,,,,18
667,Navio C,2023-01-09,Hamburgo,Combustível,"17,963.71",Combustível em Hamburgo,,,,,,,,,18
668,Navio C,2023-01-09,Roterdã,Manuseio de Contêineres,"62,050.00",Manuseio de 1241 contêineres (20'),,,,,1241.0,20',,,18
669,Navio C,2023-01-09,Xangai,Manutenção,"2,448.18",Manutenção e reparos,,,,,,,,,18
670,Navio C,2023-01-09,Xangai,Manuseio de Contêineres,"159,040.00",Manuseio de 1988 contêineres (40'),,,,,1988.0,40',,,18
738,Navio C,2023-01-10,Los Angeles,Combustível,"19,018.19",Combustível em Los Angeles,,,,,,,,,18
813,Navio C,2023-01-11,Los Angeles,Taxas Portuárias,"4,259.76",Taxas portuárias em Los Angeles,,,,,,,,,18
814,Navio C,2023-01-11,Hamburgo,Manuseio de Contêineres,"48,000.00",Manuseio de 600 contêineres (40'),,,,,600.0,40',,,18
815,Navio C,2023-01-11,Hamburgo,Taxas Portuárias,"1,734.32",Taxas portuárias em Hamburgo,,,,,,,,,18
816,Navio C,2023-01-11,Singapura,Manuseio de Contêineres,"38,800.00",Manuseio de 776 contêineres (20'),,,,,776.0,20',,,18
878,Navio C,2023-01-12,Roterdã,Combustível,"15,768.63",Combustível em Roterdã,,,,,,,,,18
879,Navio C,2023-01-12,Roterdã,Manutenção,"1,993.49",Manutenção e reparos,,,,,,,,,18
880,Navio C,2023-01-12,Roterdã,Taxas Portuárias,"2,623.72",Taxas portuárias em Roterdã,,,,,,,,,18
950,Navio C,2023-01-13,Los Angeles,Combustível,"17,829.18",Combustível em Los Angeles,,,,,,,,,18
951,Navio C,2023-01-13,Singapura,Combustível,"11,519.56",Combustível em Singapura,,,,,,,,,18
952,Navio C,2023-01-13,Xangai,Seguros,"1,500.00",Seguro diário,,,,,,,,,18
953,Navio C,2023-01-13,Hamburgo,Manuseio de Contêineres,"183,840.00",Manuseio de 1532 contêineres (Reefer),,,,,1532.0,Reefer,,,18
