id_log,SHIP_NAME,DATE_,Porto,TYPE_COST,VALUE,Descrição,LOAD_NAME,VOLUME,TEMP,WEIGHT_TONNAGE,NUMBER_OF_CONTAINERS,NUMBER_OF_VEHICLES
1391,Navio A,2023-01-02,Singapura,Taxas Portuárias,1299.97,Taxas portuárias em Singapura,,,,,,
1392,Navio A,2023-01-02,Singapura,Seguros,1500.0,Seguro diário,,,,,,
1393,Navio A,2023-01-02,Singapura,Seguros,1500.0,Seguro diário,,,,,,
1394,Navio A,2023-01-02,Singapura,Manutenção,2807.34,Manutenção e reparos,,,,,,
1395,Navio B,2023-01-02,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1396,Navio B,2023-01-02,Hamburgo,Manuseio de Contêineres,72950.0,Manuseio de 1459 contêineres (20'),20',,,,1459.0,
1397,Navio C,2023-01-02,Los Angeles,Taxas Portuárias,1534.01,Taxas portuárias em Los Angeles,,,,,,
1398,Navio C,2023-01-02,Los Angeles,Combustível,13016.29,Combustível em Los Angeles,,,,,,
1399,Navio C,2023-01-02,Xangai,Seguros,1500.0,Seguro diário,,,,,,
1400,Navio C,2023-01-02,Xangai,Taxas Portuárias,3060.72,Taxas portuárias em Xangai,,,,,,
1401,Navio C,2023-01-02,Roterdã,Manutenção,1544.28,Manutenção e reparos,,,,,,
1402,Navio D,2023-01-02,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1403,Navio E,2023-01-02,Singapura,Combustível,17844.88,Combustível em Singapura,,,,,,
1404,Navio E,2023-01-02,Roterdã,Combustível,10324.63,Combustível em Roterdã,,,,,,
1405,Navio E,2023-01-02,Los Angeles,Combustível,5911.08,Combustível em Los Angeles,,,,,,
1406,Navio E,2023-01-02,Xangai,Manutenção,2119.0,Manutenção e reparos,,,,,,
1407,Navio E,2023-01-02,Hamburgo,Combustível,8427.41,Combustível em Hamburgo,,,,,,
1408,Navio A,2023-01-03,Xangai,Taxas Portuárias,4206.54,Taxas portuárias em Xangai,,,,,,
1409,Navio A,2023-01-03,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1410,Navio A,2023-01-03,Los Angeles,Combustível,16911.18,Combustível em Los Angeles,,,,,,
1411,Navio A,2023-01-03,Hamburgo,Taxas Portuárias,4892.08,Taxas portuárias em Hamburgo,,,,,,
1412,Navio B,2023-01-03,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1413,Navio B,2023-01-03,Xangai,Combustível,15780.45,Combustível em Xangai,,,,,,
1414,Navio B,2023-01-03,Los Angeles,Combustível,12539.08,Combustível em Los Angeles,,,,,,
1415,Navio C,2023-01-03,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1416,Navio C,2023-01-03,Hamburgo,Manuseio de Contêineres,71100.0,Manuseio de 1422 contêineres (20'),20',,,,1422.0,
1417,Navio C,2023-01-03,Los Angeles,Manuseio de Contêineres,91950.0,Manuseio de 1839 contêineres (20'),20',,,,1839.0,
1418,Navio C,2023-01-03,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1419,Navio C,2023-01-03,Singapura,Combustível,12475.82,Combustível em Singapura,,,,,,
1420,Navio D,2023-01-03,Los Angeles,Taxas Portuárias,4554.38,Taxas portuárias em Los Angeles,,,,,,
1421,Navio D,2023-01-03,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1422,Navio D,2023-01-03,Singapura,Combustível,12438.83,Combustível em Singapura,,,,,,
1423,Navio D,2023-01-03,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1424,Navio E,2023-01-03,Los Angeles,Manuseio de Contêineres,153760.0,Manuseio de 1922 contêineres (40'),40',,,,1922.0,
1425,Navio E,2023-01-03,Los Angeles,Combustível,8549.28,Combustível em Los Angeles,,,,,,
1426,Navio A,2023-01-04,Los Angeles,Manutenção,2104.67,Manutenção e reparos,,,,,,
1427,Navio A,2023-01-04,Singapura,Combustível,17065.55,Combustível em Singapura,,,,,,
1428,Navio A,2023-01-04,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1429,Navio A,2023-01-04,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1430,Navio A,2023-01-04,Xangai,Taxas Portuárias,2090.34,Taxas portuárias em Xangai,,,,,,
1431,Navio B,2023-01-04,Singapura,Taxas Portuárias,4950.87,Taxas portuárias em Singapura,,,,,,
1432,Navio B,2023-01-04,Hamburgo,Manutenção,2736.62,Manutenção e reparos,,,,,,
1433,Navio B,2023-01-04,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1434,Navio C,2023-01-04,Roterdã,Taxas Portuárias,4632.76,Taxas portuárias em Roterdã,,,,,,
1435,Navio C,2023-01-04,Hamburgo,Manuseio de Contêineres,109840.0,Manuseio de 1373 contêineres (40'),40',,,,1373.0,
1436,Navio C,2023-01-04,Roterdã,Taxas Portuárias,1580.3,Taxas portuárias em Roterdã,,,,,,
1437,Navio D,2023-01-04,Los Angeles,Manuseio de Contêineres,97700.0,Manuseio de 1954 contêineres (20'),20',,,,1954.0,
1438,Navio D,2023-01-04,Singapura,Manuseio de Contêineres,135600.0,Manuseio de 1130 contêineres (Reefer),Reefer,,,,1130.0,
1439,Navio D,2023-01-04,Singapura,Seguros,1500.0,Seguro diário,,,,,,
1440,Navio E,2023-01-04,Singapura,Seguros,1500.0,Seguro diário,,,,,,
1441,Navio E,2023-01-04,Roterdã,Combustível,16509.19,Combustível em Roterdã,,,,,,
1442,Navio E,2023-01-04,Los Angeles,Combustível,10015.84,Combustível em Los Angeles,,,,,,
1443,Navio E,2023-01-04,Los Angeles,Combustível,6016.45,Combustível em Los Angeles,,,,,,
1444,Navio E,2023-01-04,Roterdã,Manuseio de Contêineres,78120.0,Manuseio de 651 contêineres (Reefer),Reefer,,,,651.0,
1445,Navio A,2023-01-05,Los Angeles,Taxas Portuárias,2209.18,Taxas portuárias em Los Angeles,,,,,,
1446,Navio B,2023-01-05,Roterdã,Taxas Portuárias,4802.16,Taxas portuárias em Roterdã,,,,,,
1447,Navio B,2023-01-05,Los Angeles,Combustível,18225.16,Combustível em Los Angeles,,,,,,
1448,Navio B,2023-01-05,Xangai,Combustível,17636.71,Combustível em Xangai,,,,,,
1449,Navio B,2023-01-05,Singapura,Manuseio de Contêineres,28750.0,Manuseio de 575 contêineres (20'),20',,,,575.0,
1450,Navio B,2023-01-05,Hamburgo,Manuseio de Contêineres,56050.0,Manuseio de 1121 contêineres (20'),20',,,,1121.0,
1451,Navio C,2023-01-05,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1452,Navio C,2023-01-05,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1453,Navio D,2023-01-05,Los Angeles,Taxas Portuárias,1386.47,Taxas portuárias em Los Angeles,,,,,,
1454,Navio D,2023-01-05,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1455,Navio D,2023-01-05,Hamburgo,Manutenção,2821.04,Manutenção e reparos,,,,,,
1456,Navio D,2023-01-05,Roterdã,Manuseio de Contêineres,80000.0,Manuseio de 1600 contêineres (20'),20',,,,1600.0,
1457,Navio E,2023-01-05,Singapura,Combustível,14948.79,Combustível em Singapura,,,,,,
1458,Navio E,2023-01-05,Hamburgo,Combustível,10980.07,Combustível em Hamburgo,,,,,,
1459,Navio E,2023-01-05,Xangai,Seguros,1500.0,Seguro diário,,,,,,
1460,Navio E,2023-01-05,Hamburgo,Taxas Portuárias,4454.0,Taxas portuárias em Hamburgo,,,,,,
1461,Navio E,2023-01-05,Singapura,Manuseio de Contêineres,158320.0,Manuseio de 1979 contêineres (40'),40',,,,1979.0,
1462,Navio A,2023-01-06,Hamburgo,Combustível,11755.72,Combustível em Hamburgo,,,,,,
1463,Navio B,2023-01-06,Los Angeles,Taxas Portuárias,3692.14,Taxas portuárias em Los Angeles,,,,,,
1464,Navio B,2023-01-06,Singapura,Combustível,9887.78,Combustível em Singapura,,,,,,
1465,Navio B,2023-01-06,Xangai,Manutenção,1062.25,Manutenção e reparos,,,,,,
1466,Navio C,2023-01-06,Singapura,Manuseio de Contêineres,155760.0,Manuseio de 1298 contêineres (Reefer),Reefer,,,,1298.0,
1467,Navio C,2023-01-06,Xangai,Manutenção,933.75,Manutenção e reparos,,,,,,
1468,Navio C,2023-01-06,Roterdã,Manuseio de Contêineres,31300.0,Manuseio de 626 contêineres (20'),20',,,,626.0,
1469,Navio C,2023-01-06,Hamburgo,Combustível,10910.23,Combustível em Hamburgo,,,,,,
1470,Navio D,2023-01-06,Singapura,Manutenção,1503.27,Manutenção e reparos,,,,,,
1471,Navio D,2023-01-06,Roterdã,Combustível,11710.13,Combustível em Roterdã,,,,,,
1472,Navio E,2023-01-06,Hamburgo,Combustível,19136.81,Combustível em Hamburgo,,,,,,
1473,Navio A,2023-01-07,Singapura,Combustível,18621.95,Combustível em Singapura,,,,,,
1474,Navio A,2023-01-07,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1475,Navio B,2023-01-07,Singapura,Manuseio de Contêineres,76800.0,Manuseio de 1536 contêineres (20'),20',,,,1536.0,
1476,Navio B,2023-01-07,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1477,Navio C,2023-01-07,Los Angeles,Combustível,17255.62,Combustível em Los Angeles,,,,,,
1478,Navio C,2023-01-07,Hamburgo,Manutenção,2849.18,Manutenção e reparos,,,,,,
1479,Navio D,2023-01-07,Xangai,Combustível,8048.53,Combustível em Xangai,,,,,,
1480,Navio D,2023-01-07,Hamburgo,Manuseio de Contêineres,128480.0,Manuseio de 1606 contêineres (40'),40',,,,1606.0,
1481,Navio E,2023-01-07,Singapura,Manuseio de Contêineres,164880.0,Manuseio de 1374 contêineres (Reefer),Reefer,,,,1374.0,
1482,Navio E,2023-01-07,Hamburgo,Taxas Portuárias,2164.95,Taxas portuárias em Hamburgo,,,,,,
1483,Navio A,2023-01-08,Roterdã,Manutenção,1992.54,Manutenção e reparos,,,,,,
1484,Navio A,2023-01-08,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1485,Navio A,2023-01-08,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1486,Navio B,2023-01-08,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1487,Navio B,2023-01-08,Xangai,Combustível,14363.59,Combustível em Xangai,,,,,,
1488,Navio B,2023-01-08,Singapura,Manuseio de Contêineres,123000.0,Manuseio de 1025 contêineres (Reefer),Reefer,,,,1025.0,
1489,Navio C,2023-01-08,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1490,Navio D,2023-01-08,Hamburgo,Combustível,14244.1,Combustível em Hamburgo,,,,,,
1491,Navio D,2023-01-08,Singapura,Taxas Portuárias,2172.55,Taxas portuárias em Singapura,,,,,,
1492,Navio D,2023-01-08,Xangai,Seguros,1500.0,Seguro diário,,,,,,
1493,Navio D,2023-01-08,Hamburgo,Combustível,6598.89,Combustível em Hamburgo,,,,,,
1494,Navio E,2023-01-08,Singapura,Combustível,17787.17,Combustível em Singapura,,,,,,
1495,Navio E,2023-01-08,Xangai,Manuseio de Contêineres,65350.0,Manuseio de 1307 contêineres (20'),20',,,,1307.0,
1496,Navio E,2023-01-08,Roterdã,Manutenção,768.76,Manutenção e reparos,,,,,,
1497,Navio A,2023-01-09,Hamburgo,Manutenção,807.63,Manutenção e reparos,,,,,,
1498,Navio A,2023-01-09,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1499,Navio A,2023-01-09,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1500,Navio A,2023-01-09,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1501,Navio B,2023-01-09,Singapura,Taxas Portuárias,4120.37,Taxas portuárias em Singapura,,,,,,
1502,Navio B,2023-01-09,Xangai,Seguros,1500.0,Seguro diário,,,,,,
1503,Navio C,2023-01-09,Singapura,Manutenção,1202.17,Manutenção e reparos,,,,,,
1504,Navio C,2023-01-09,Hamburgo,Combustível,17963.71,Combustível em Hamburgo,,,,,,
1505,Navio C,2023-01-09,Roterdã,Manuseio de Contêineres,62050.0,Manuseio de 1241 contêineres (20'),20',,,,1241.0,
1506,Navio C,2023-01-09,Xangai,Manutenção,2448.18,Manutenção e reparos,,,,,,
1507,Navio C,2023-01-09,Xangai,Manuseio de Contêineres,159040.0,Manuseio de 1988 contêineres (40'),40',,,,1988.0,
1508,Navio D,2023-01-09,Singapura,Manuseio de Contêineres,77700.0,Manuseio de 1554 contêineres (20'),20',,,,1554.0,
1509,Navio E,2023-01-09,Singapura,Taxas Portuárias,1691.33,Taxas portuárias em Singapura,,,,,,
1510,Navio E,2023-01-09,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1511,Navio A,2023-01-10,Hamburgo,Combustível,19412.04,Combustível em Hamburgo,,,,,,
1512,Navio A,2023-01-10,Roterdã,Taxas Portuárias,4508.8,Taxas portuárias em Roterdã,,,,,,
1513,Navio A,2023-01-10,Roterdã,Manutenção,2464.19,Manutenção e reparos,,,,,,
1514,Navio A,2023-01-10,Singapura,Manuseio de Contêineres,156120.0,Manuseio de 1301 contêineres (Reefer),Reefer,,,,1301.0,
1515,Navio B,2023-01-10,Xangai,Manuseio de Contêineres,138720.0,Manuseio de 1156 contêineres (Reefer),Reefer,,,,1156.0,
1516,Navio C,2023-01-10,Los Angeles,Combustível,19018.19,Combustível em Los Angeles,,,,,,
1517,Navio D,2023-01-10,Singapura,Combustível,11200.27,Combustível em Singapura,,,,,,
1518,Navio D,2023-01-10,Hamburgo,Manutenção,2027.56,Manutenção e reparos,,,,,,
1519,Navio D,2023-01-10,Singapura,Manutenção,612.48,Manutenção e reparos,,,,,,
1520,Navio D,2023-01-10,Singapura,Taxas Portuárias,4122.83,Taxas portuárias em Singapura,,,,,,
1521,Navio D,2023-01-10,Singapura,Seguros,1500.0,Seguro diário,,,,,,
1522,Navio E,2023-01-10,Roterdã,Manuseio de Contêineres,79050.0,Manuseio de 1581 contêineres (20'),20',,,,1581.0,
1523,Navio E,2023-01-10,Xangai,Combustível,14435.93,Combustível em Xangai,,,,,,
1524,Navio E,2023-01-10,Los Angeles,Manuseio de Contêineres,44960.0,Manuseio de 562 contêineres (40'),40',,,,562.0,
1525,Navio E,2023-01-10,Roterdã,Taxas Portuárias,4720.91,Taxas portuárias em Roterdã,,,,,,
1526,Navio A,2023-01-11,Hamburgo,Manuseio de Contêineres,146080.0,Manuseio de 1826 contêineres (40'),40',,,,1826.0,
1527,Navio B,2023-01-11,Xangai,Manuseio de Contêineres,135360.0,Manuseio de 1692 contêineres (40'),40',,,,1692.0,
1528,Navio B,2023-01-11,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1529,Navio C,2023-01-11,Los Angeles,Taxas Portuárias,4259.76,Taxas portuárias em Los Angeles,,,,,,
1530,Navio C,2023-01-11,Hamburgo,Manuseio de Contêineres,48000.0,Manuseio de 600 contêineres (40'),40',,,,600.0,
1531,Navio C,2023-01-11,Hamburgo,Taxas Portuárias,1734.32,Taxas portuárias em Hamburgo,,,,,,
1532,Navio C,2023-01-11,Singapura,Manuseio de Contêineres,38800.0,Manuseio de 776 contêineres (20'),20',,,,776.0,
1533,Navio D,2023-01-11,Xangai,Manuseio de Contêineres,68400.0,Manuseio de 570 contêineres (Reefer),Reefer,,,,570.0,
1534,Navio D,2023-01-11,Roterdã,Manuseio de Contêineres,75500.0,Manuseio de 1510 contêineres (20'),20',,,,1510.0,
1535,Navio E,2023-01-11,Hamburgo,Taxas Portuárias,1671.3,Taxas portuárias em Hamburgo,,,,,,
1536,Navio A,2023-01-12,Los Angeles,Manuseio de Contêineres,66240.0,Manuseio de 828 contêineres (40'),40',,,,828.0,
1537,Navio A,2023-01-12,Xangai,Manutenção,1615.1,Manutenção e reparos,,,,,,
1538,Navio A,2023-01-12,Roterdã,Taxas Portuárias,2167.02,Taxas portuárias em Roterdã,,,,,,
1539,Navio A,2023-01-12,Los Angeles,Combustível,9137.77,Combustível em Los Angeles,,,,,,
1540,Navio A,2023-01-12,Roterdã,Taxas Portuárias,2235.21,Taxas portuárias em Roterdã,,,,,,
1541,Navio B,2023-01-12,Xangai,Combustível,9304.61,Combustível em Xangai,,,,,,
1542,Navio B,2023-01-12,Los Angeles,Manutenção,1310.46,Manutenção e reparos,,,,,,
1543,Navio C,2023-01-12,Roterdã,Combustível,15768.63,Combustível em Roterdã,,,,,,
1544,Navio C,2023-01-12,Roterdã,Manutenção,1993.49,Manutenção e reparos,,,,,,
1545,Navio C,2023-01-12,Roterdã,Taxas Portuárias,2623.72,Taxas portuárias em Roterdã,,,,,,
1546,Navio D,2023-01-12,Xangai,Taxas Portuárias,2019.38,Taxas portuárias em Xangai,,,,,,
1547,Navio E,2023-01-12,Roterdã,Manutenção,2905.53,Manutenção e reparos,,,,,,
1548,Navio E,2023-01-12,Roterdã,Manuseio de Contêineres,156320.0,Manuseio de 1954 contêineres (40'),40',,,,1954.0,
1549,Navio E,2023-01-12,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1550,Navio A,2023-01-13,Roterdã,Manuseio de Contêineres,71750.0,Manuseio de 1435 contêineres (20'),20',,,,1435.0,
1551,Navio A,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1552,Navio A,2023-01-13,Roterdã,Taxas Portuárias,1160.52,Taxas portuárias em Roterdã,,,,,,
1553,Navio A,2023-01-13,Singapura,Manuseio de Contêineres,116400.0,Manuseio de 1455 contêineres (40'),40',,,,1455.0,
1554,Navio A,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1555,Navio B,2023-01-13,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1556,Navio B,2023-01-13,Hamburgo,Combustível,12068.25,Combustível em Hamburgo,,,,,,
1557,Navio B,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1558,Navio C,2023-01-13,Los Angeles,Combustível,17829.18,Combustível em Los Angeles,,,,,,
1559,Navio C,2023-01-13,Singapura,Combustível,11519.56,Combustível em Singapura,,,,,,
1560,Navio C,2023-01-13,Xangai,Seguros,1500.0,Seguro diário,,,,,,
1561,Navio C,2023-01-13,Hamburgo,Manuseio de Contêineres,183840.0,Manuseio de 1532 contêineres (Reefer),Reefer,,,,1532.0,
1562,Navio D,2023-01-13,Hamburgo,Combustível,7451.13,Combustível em Hamburgo,,,,,,
1563,Navio D,2023-01-13,Xangai,Manutenção,1337.45,Manutenção e reparos,,,,,,
1564,Navio E,2023-01-13,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1565,Navio E,2023-01-13,Los Angeles,Manutenção,794.07,Manutenção e reparos,,,,,,
1566,Navio A,2023-01-14,Xangai,Taxas Portuárias,3347.75,Taxas portuárias em Xangai,,,,,,
1567,Navio A,2023-01-14,Hamburgo,Manuseio de Contêineres,136880.0,Manuseio de 1711 contêineres (40'),40',,,,1711.0,
1568,Navio B,2023-01-14,Hamburgo,Manutenção,1388.93,Manutenção e reparos,,,,,,
1569,Navio C,2023-01-14,Roterdã,Manuseio de Contêineres,104160.0,Manuseio de 868 contêineres (Reefer),Reefer,,,,868.0,
1570,Navio D,2023-01-14,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1571,Navio D,2023-01-14,Hamburgo,Manutenção,1482.64,Manutenção e reparos,,,,,,
1572,Navio D,2023-01-14,Los Angeles,Manutenção,1911.25,Manutenção e reparos,,,,,,
1573,Navio D,2023-01-14,Xangai,Taxas Portuárias,4011.47,Taxas portuárias em Xangai,,,,,,
1574,Navio E,2023-01-14,Hamburgo,Combustível,17516.99,Combustível em Hamburgo,,,,,,
1575,Navio E,2023-01-14,Los Angeles,Seguros,1500.0,Seguro diário,,,,,,
1576,Navio E,2023-01-14,Roterdã,Taxas Portuárias,2446.96,Taxas portuárias em Roterdã,,,,,,
1577,Navio A,2023-01-15,Los Angeles,Taxas Portuárias,1186.31,Taxas portuárias em Los Angeles,,,,,,
1578,Navio A,2023-01-15,Los Angeles,Manuseio de Contêineres,42300.0,Manuseio de 846 contêineres (20'),20',,,,846.0,
1579,Navio A,2023-01-15,Singapura,Seguros,1500.0,Seguro diário,,,,,,
1580,Navio B,2023-01-15,Hamburgo,Manuseio de Contêineres,84600.0,Manuseio de 705 contêineres (Reefer),Reefer,,,,705.0,
1581,Navio C,2023-01-15,Singapura,Combustível,18163.16,Combustível em Singapura,,,,,,
1582,Navio C,2023-01-15,Xangai,Taxas Portuárias,3092.74,Taxas portuárias em Xangai,,,,,,
1583,Navio D,2023-01-15,Roterdã,Taxas Portuárias,1053.08,Taxas portuárias em Roterdã,,,,,,
1584,Navio D,2023-01-15,Singapura,Taxas Portuárias,2085.33,Taxas portuárias em Singapura,,,,,,
1585,Navio D,2023-01-15,Xangai,Manuseio de Contêineres,47450.0,Manuseio de 949 contêineres (20'),20',,,,949.0,
1586,Navio D,2023-01-15,Singapura,Manutenção,2754.72,Manutenção e reparos,,,,,,
1587,Navio D,2023-01-15,Roterdã,Taxas Portuárias,4885.48,Taxas portuárias em Roterdã,,,,,,
1588,Navio E,2023-01-15,Hamburgo,Combustível,9255.22,Combustível em Hamburgo,,,,,,
1589,Navio E,2023-01-15,Los Angeles,Manutenção,1666.25,Manutenção e reparos,,,,,,
1590,Navio E,2023-01-15,Los Angeles,Manutenção,919.77,Manutenção e reparos,,,,,,
1591,Navio A,2023-01-16,Roterdã,Combustível,11383.97,Combustível em Roterdã,,,,,,
1592,Navio A,2023-01-16,Xangai,Combustível,16660.17,Combustível em Xangai,,,,,,
1593,Navio B,2023-01-16,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1594,Navio B,2023-01-16,Xangai,Combustível,9642.59,Combustível em Xangai,,,,,,
1595,Navio B,2023-01-16,Singapura,Taxas Portuárias,1848.61,Taxas portuárias em Singapura,,,,,,
1596,Navio B,2023-01-16,Los Angeles,Taxas Portuárias,4812.85,Taxas portuárias em Los Angeles,,,,,,
1597,Navio B,2023-01-16,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1598,Navio C,2023-01-16,Singapura,Combustível,14547.59,Combustível em Singapura,,,,,,
1599,Navio C,2023-01-16,Xangai,Manuseio de Contêineres,136560.0,Manuseio de 1138 contêineres (Reefer),Reefer,,,,1138.0,
1600,Navio C,2023-01-16,Hamburgo,Manuseio de Contêineres,124560.0,Manuseio de 1557 contêineres (40'),40',,,,1557.0,
1601,Navio C,2023-01-16,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1602,Navio D,2023-01-16,Xangai,Taxas Portuárias,3413.38,Taxas portuárias em Xangai,,,,,,
1603,Navio D,2023-01-16,Hamburgo,Manuseio de Contêineres,217800.0,Manuseio de 1815 contêineres (Reefer),Reefer,,,,1815.0,
1604,Navio E,2023-01-16,Los Angeles,Manuseio de Contêineres,105920.0,Manuseio de 1324 contêineres (40'),40',,,,1324.0,
1605,Navio E,2023-01-16,Los Angeles,Manuseio de Contêineres,53450.0,Manuseio de 1069 contêineres (20'),20',,,,1069.0,
1606,Navio A,2023-01-17,Singapura,Manuseio de Contêineres,50080.0,Manuseio de 626 contêineres (40'),40',,,,626.0,
1607,Navio B,2023-01-17,Hamburgo,Manutenção,2137.99,Manutenção e reparos,,,,,,
1608,Navio C,2023-01-17,Los Angeles,Manuseio de Contêineres,64320.0,Manuseio de 536 contêineres (Reefer),Reefer,,,,536.0,
1609,Navio C,2023-01-17,Roterdã,Taxas Portuárias,3901.28,Taxas portuárias em Roterdã,,,,,,
1610,Navio D,2023-01-17,Xangai,Combustível,17836.57,Combustível em Xangai,,,,,,
1611,Navio D,2023-01-17,Roterdã,Taxas Portuárias,2667.16,Taxas portuárias em Roterdã,,,,,,
1612,Navio D,2023-01-17,Roterdã,Taxas Portuárias,2249.24,Taxas portuárias em Roterdã,,,,,,
1613,Navio E,2023-01-17,Hamburgo,Seguros,1500.0,Seguro diário,,,,,,
1614,Navio E,2023-01-17,Xangai,Seguros,1500.0,Seguro diário,,,,,,
1615,Navio E,2023-01-17,Hamburgo,Taxas Portuárias,3760.06,Taxas portuárias em Hamburgo,,,,,,
1616,Navio E,2023-01-17,Los Angeles,Taxas Portuárias,1840.71,Taxas portuárias em Los Angeles,,,,,,
1617,Navio E,2023-01-17,Los Angeles,Manutenção,2631.45,Manutenção e reparos,,,,,,
1618,Navio A,2023-01-18,Roterdã,Seguros,1500.0,Seguro diário,,,,,,
1619,Navio B,2023-01-18,Xangai,Combustível,18627.86,Combustível em Xangai,,,,,,
1620,Navio B,2023-01-18,Xangai,Manutenção,1098.97,Manutenção e reparos,,,,,,
1621,Navio B,2023-01-18,Xangai,Taxas Portuárias,1093.21,Taxas portuárias em Xangai,,,,,,
1622,Navio B,2023-01-18,Xangai,Combustível,5855.5,Combustível em Xangai,,,,,,
